sub4	tbasej4	rp131140	rp115124b	rp125126	jlap1_125	jlap1_126	cur2_125	cur2_126
					0.359763	2.17421	-0.0539668	-0.0506563
					0.355075	2.19384	-0.0545397	-0.0520524
					0.358632	2.19401	-0.0525214	-0.0521005
					0.357167	2.19436	-0.0524506	-0.053542
					0.354982	2.19676	-0.0512578	-0.0528843
					0.369101	2.20691	-0.052521	-0.0520391
					0.351661	2.20944	-0.0547122	-0.0527037
					0.356973	2.20658	-0.0542475	-0.0529683
					0.351335	2.21293	-0.0532414	-0.0535345
					0.358461	2.21671	-0.0523974	-0.0559549
					0.351313	2.225	-0.0532747	-0.0547785
					0.363764	2.20558	-0.0539744	-0.0535623
					0.373877	2.2401	-0.0539311	-0.051198
					0.355828	2.22872	-0.0527727	-0.0548535
					0.372194	2.24292	-0.051158	-0.0503555
					0.361441	2.24543	-0.0522479	-0.0524565
					0.364878	2.23602	-0.0548224	-0.0524417
					0.356474	2.25692	-0.0495795	-0.0517787
					0.364809	2.23193	-0.0516834	-0.0543943
					0.362329	2.25553	-0.0525415	-0.0501876
					0.367209	2.26751	-0.0548878	-0.0497252
					0.37055	2.27856	-0.0541826	-0.0539817
					0.370686	2.29005	-0.051958	-0.0532926
					0.362538	2.26041	-0.0537819	-0.0503731
					0.351849	2.27409	-0.0524858	-0.0547547
					0.360517	2.28443	-0.052875	-0.0524537
					0.357469	2.28999	-0.0514221	-0.0519521
					0.364626	2.29386	-0.0539075	-0.0512727
					0.362412	2.29888	-0.0515983	-0.0524031
					0.359842	2.27983	-0.0540406	-0.0539777
					0.361827	2.27438	-0.053257	-0.0515489
					0.388351	2.30074	-0.0523663	-0.054298
					0.376655	2.30097	-0.050824	-0.0547201
					0.355118	2.31311	-0.0524855	-0.0528839
					0.36332	2.34127	-0.0519575	-0.053468
					0.346888	2.33306	-0.0535251	-0.0534229
					0.358227	2.31232	-0.0506253	-0.0515188
					0.361839	2.34006	-0.0556301	-0.0541744
					0.367574	2.33724	-0.0531578	-0.0523045
					0.355356	2.32827	-0.0547016	-0.0527831
					0.349162	2.34475	-0.0519074	-0.0502752
					0.364271	2.34123	-0.0543798	-0.0539439
					0.364789	2.36196	-0.053435	-0.0542306
					0.36503	2.3734	-0.0545048	-0.0516255
					0.365917	2.36968	-0.0518419	-0.0523899
					0.363697	2.35536	-0.0520465	-0.0512444
					0.352281	2.37079	-0.0525656	-0.0524077
					0.378195	2.37413	-0.0527388	-0.0520476
					0.379757	2.38925	-0.053473	-0.0518384
					0.374862	2.3621	-0.0528574	-0.0515715
					0.359647	2.37529	-0.0544027	-0.052004
					0.356779	2.39238	-0.0515809	-0.051337
					0.36077	2.42265	-0.0554166	-0.0510093
					0.361949	2.39232	-0.0528957	-0.0513048
					0.353694	2.38771	-0.0512239	-0.0521169
					0.370885	2.41351	-0.0537627	-0.05354
					0.357791	2.41111	-0.0526209	-0.0501785
					0.355279	2.4182	-0.05307	-0.052778
					0.359953	2.42501	-0.0543149	-0.052218
					0.351594	2.43089	-0.0527079	-0.0526696
					0.376647	2.41606	-0.053094	-0.0526699
					0.364888	2.41714	-0.0524915	-0.0538815
					0.361898	2.433	-0.0526086	-0.0509229
					0.359814	2.42884	-0.049513	-0.0524256
					0.362573	2.45541	-0.0523535	-0.0528993
					0.350173	2.44688	-0.0520928	-0.0524519
					0.353709	2.44184	-0.0522039	-0.0481421
					0.35412	2.47249	-0.0524558	-0.0524674
					0.362812	2.46875	-0.0542088	-0.0508374
					0.36764	2.44885	-0.053221	-0.051624
					0.359543	2.47581	-0.0515803	-0.0558304
					0.361953	2.46794	-0.0546103	-0.0527937
					0.361503	2.44704	-0.053881	-0.0527945
					0.359168	2.47242	-0.0530446	-0.0527421
					0.365276	2.48764	-0.0512832	-0.051574
					0.369595	2.47821	-0.0532586	-0.0513964
					0.365042	2.47209	-0.0521324	-0.0525986
					0.35482	2.48951	-0.0526413	-0.0502903
					0.356108	2.52648	-0.0537603	-0.0525649
					0.36476	2.5034	-0.0516836	-0.0507435
					0.371067	2.49752	-0.0543335	-0.0521635
					0.368582	2.51433	-0.0540406	-0.0529527
					0.359417	2.51358	-0.0536318	-0.0529985
					0.368138	2.54967	-0.0527744	-0.0518912
					0.362631	2.52755	-0.0529429	-0.0547822
					0.356965	2.51738	-0.0524332	-0.0530033
					0.35897	2.54542	-0.0510378	-0.0520348
					0.367642	2.54259	-0.0543049	-0.0512964
					0.359824	2.55534	-0.0532615	-0.0525325
					0.355579	2.55371	-0.0528426	-0.0537021
					0.349272	2.53864	-0.0501543	-0.0533047
					0.372759	2.55949	-0.0559532	-0.0538129
					0.370408	2.55724	-0.0552332	-0.0509521
					0.36124	2.58093	-0.0534849	-0.0529443
					0.359503	2.58114	-0.0550546	-0.0525036
					0.369566	2.59158	-0.0517625	-0.0526665
					0.351401	2.58111	-0.053492	-0.0508883
					0.360272	2.58317	-0.0535031	-0.0526673
					0.35438	2.59733	-0.0536146	-0.0530736
					0.358362	2.57866	-0.0518015	-0.0527513
					0.364508	2.59603	-0.0523966	-0.0538988
					0.353208	2.60826	-0.0498462	-0.0535596
					0.371379	2.61356	-0.0540968	-0.0527823
					0.351431	2.61092	-0.0550348	-0.0541677
					0.351252	2.60368	-0.0519554	-0.0524999
					0.35003	2.62311	-0.0544685	-0.05259
					0.363026	2.63164	-0.0526532	-0.0527052
					0.35064	2.6142	-0.0517489	-0.0531588
					0.360142	2.63575	-0.0510388	-0.0524524
					0.359805	2.64715	-0.0536866	-0.0511671
					0.365331	2.64794	-0.0530054	-0.054856
					0.357008	2.65232	-0.0536412	-0.0534057
					0.362896	2.66282	-0.0537423	-0.0523861
					0.359157	2.65649	-0.055588	-0.0528387
					0.362345	2.66045	-0.0519644	-0.0527755
					0.349745	2.6602	-0.0511819	-0.0539327
					0.349432	2.68072	-0.053812	-0.0528471
					0.360554	2.67498	-0.0526218	-0.0512082
					0.363344	2.68497	-0.0515713	-0.051725
					0.360015	2.67657	-0.0518104	-0.0522006
					0.353402	2.7005	-0.0549369	-0.0518085
					0.354533	2.69867	-0.0558573	-0.0529403
					0.362805	2.69265	-0.0540249	-0.0525639
					0.359001	2.71406	-0.0547772	-0.0525231
					0.371442	2.7154	-0.0526407	-0.052445
					0.355248	2.70355	-0.0539247	-0.0562069
					0.350357	2.71536	-0.0523975	-0.0528842
					0.361697	2.70696	-0.0530688	-0.0526786
					0.348761	2.72122	-0.0537413	-0.0526326
					0.356611	2.74191	-0.0547779	-0.0512887
					0.364324	2.74883	-0.0548114	-0.0545029
					0.358566	2.73763	-0.0536245	-0.0509046
					0.35448	2.75275	-0.0515717	-0.0515716
					0.36719	2.75041	-0.0513736	-0.0546775
					0.357615	2.75443	-0.0500448	-0.051303
					0.359081	2.75755	-0.0521887	-0.054456
					0.368049	2.77161	-0.0520862	-0.0529117
					0.373423	2.76467	-0.0525429	-0.0501043
					0.363014	2.76806	-0.051886	-0.0499086
					0.362416	2.78082	-0.0530912	-0.0527472
					0.364717	2.7923	-0.0513802	-0.0537622
					0.357361	2.79739	-0.0516457	-0.0517905
					0.358619	2.78335	-0.052062	-0.0527515
					0.355857	2.78291	-0.0524499	-0.0534034
					0.357562	2.80069	-0.0532475	-0.0526072
					0.363625	2.81535	-0.0512821	-0.0519475
					0.359704	2.7915	-0.0545772	-0.0532717
					0.358917	2.81207	-0.052242	-0.0546035
					0.371302	2.82379	-0.0498124	-0.0507003
					0.359146	2.82778	-0.0523758	-0.0529252
					0.360528	2.85061	-0.0538883	-0.053718
					0.359273	2.82273	-0.052333	-0.0517585
					0.358167	2.83519	-0.0528676	-0.0547937
					0.365145	2.84308	-0.0501761	-0.0547978
					0.361007	2.84506	-0.0528448	-0.0539673
					0.357335	2.85364	-0.0529118	-0.0539053
					0.365856	2.85577	-0.052215	-0.0525598
					0.357206	2.86676	-0.0529544	-0.0525182
					0.367968	2.87715	-0.0515582	-0.0523379
					0.359705	2.88613	-0.051656	-0.0529328
					0.354044	2.88617	-0.0540262	-0.0510948
					0.368852	2.87072	-0.0538319	-0.051659
					0.355295	2.88783	-0.0527606	-0.0550303
					0.357194	2.90305	-0.0526452	0.117786
					0.353804	2.91086	-0.0525039	0.624209
					0.34871	2.90095	-0.0517533	0.624524
					0.367758	2.89835	-0.0513855	0.625232
					0.360921	2.90456	-0.0527821	0.623558
					0.36703	2.93908	-0.0534689	0.624575
					0.362466	2.90995	-0.0519627	0.623209
					0.359016	2.91603	-0.0535082	0.624166
					0.365577	2.94561	-0.0527341	0.625846
					0.372918	2.95338	-0.0524594	0.62488
					0.374694	2.94184	-0.052789	0.623003
					0.357392	2.94888	-0.0531432	0.624356
					0.363558	2.94108	-0.0511975	0.624459
					0.359148	2.96429	-0.0540946	0.624608
					0.363291	2.97436	-0.051133	0.62488
					0.358355	2.96074	-0.0524117	0.623808
					0.353339	2.95329	-0.0534645	0.623965
					0.37234	2.95544	-0.0533355	0.623818
					0.365268	2.97492	-0.0512132	0.623174
					0.365658	2.96471	-0.0516365	0.623023
					0.357044	2.99334	-0.0524407	0.624131
					0.368919	2.98433	-0.053329	0.625451
					0.36062	2.9944	-0.054394	0.624864
					0.36269	3.01545	-0.0538011	0.623592
					0.347524	3.00866	-0.0552831	0.624808
					0.365829	3.0033	-0.0523375	0.625887
					0.352984	3.02663	-0.0508392	0.623289
					0.358145	3.02343	-0.0537035	0.62279
					0.368625	3.02789	-0.0529567	0.625729
					0.352171	3.04003	-0.0530695	0.625416
					0.358748	3.02666	-0.0539264	0.625223
					0.377719	3.03318	-0.0536694	0.625175
					0.357706	3.03219	-0.0540472	0.625462
					0.370076	3.04183	-0.0523716	0.624169
					0.360624	3.04677	-0.0507329	0.623928
					0.35674	3.07118	-0.0511749	0.624524
					0.365904	3.05559	-0.0517019	0.626446
					0.357771	3.05741	-0.0525391	0.62469
					0.351821	3.04731	-0.0532709	0.62306
					0.345854	3.07202	-0.0534614	0.625711
					0.361836	3.08459	-0.0511362	0.625206
					0.373036	3.09912	-0.0518236	0.626339
					0.361532	3.09027	-0.0525731	0.62536
					0.343632	3.08153	-0.0533761	0.62302
					0.367349	3.11042	-0.0550296	0.622918
					0.362169	3.10798	-0.0543711	0.624611
					0.360049	3.10711	-0.052098	0.625101
					0.360999	3.11347	-0.0523419	0.625207
					0.371472	3.12646	-0.0550272	0.624066
					0.363997	3.11848	-0.0534607	0.623107
					0.349651	3.1286	-0.0527931	0.625733
					0.359548	3.12285	-0.0547795	0.623775
					0.364859	3.13655	-0.0517935	0.622038
					0.35998	3.11862	-0.0539933	0.62316
					0.367111	3.16481	-0.0520117	0.623296
					0.356181	3.16099	-0.0509964	0.625218
					0.357283	3.1572	-0.0512805	0.62334
					0.363948	3.14179	-0.0522835	0.623621
					0.381465	3.16495	-0.0536112	0.624466
					0.364425	3.16405	-0.0547401	0.625009
					0.356229	3.16553	-0.0543609	0.626326
					0.360036	3.16708	-0.0540023	0.625499
					0.369824	3.18859	-0.0514349	0.624959
					0.372403	3.17793	-0.051076	0.621185
					0.372948	3.18017	-0.0521186	0.624239
					0.361663	3.21323	-0.0541333	0.627342
					0.358245	3.21887	-0.0536076	0.625442
					0.359801	3.20488	-0.0524611	0.623416
					0.365258	3.21272	-0.0517927	0.624572
					0.357342	3.20998	-0.0523731	0.623317
					0.349708	3.22171	-0.053952	0.624404
					0.35042	3.22503	-0.0524064	0.622773
					0.344569	3.22594	-0.0541443	0.624528
					0.350544	3.25324	-0.0515519	0.623513
					0.361885	3.23786	-0.0529719	0.623595
					0.349461	3.23428	-0.0534731	0.623721
					0.361881	3.23562	-0.0518711	0.623465
					0.352584	3.27205	-0.0508022	0.624284
					0.360713	3.24994	-0.052504	0.623594
					0.367954	3.25852	-0.051554	0.625055
					0.371117	3.26951	-0.0519528	0.624694
					0.35174	3.26834	-0.0532989	0.623533
					0.370746	3.29367	-0.0531732	0.625602
					0.351907	3.30399	-0.0532541	0.62533
					0.365839	3.28605	-0.0515722	0.624507
					0.370193	3.2927	-0.051981	0.626558
					0.356376	3.29481	-0.0526552	0.624226
					0.368699	3.31827	-0.0532332	0.625122
					0.359311	3.29912	-0.0512653	0.625753
					0.365729	3.32498	-0.0513107	0.625119
					0.365105	3.33053	-0.0542413	0.626093
					0.361546	3.32476	-0.0531774	0.627722
					0.363414	3.32931	-0.0530666	0.62316
					0.364845	3.33459	-0.0517334	0.625983
					0.358939	3.34921	-0.0531911	0.626198
					0.357764	3.34596	-0.0528416	0.625828
					0.355138	3.34323	-0.0533459	0.625641
					0.354074	3.36853	-0.0543518	0.624727
					0.366648	3.37398	-0.0524625	0.624312
					0.370574	3.37609	-0.0522224	0.624839
					0.375738	3.36596	-0.0536838	0.626852
					0.349164	3.36938	-0.0522486	0.62466
					0.366938	3.38343	-0.0514296	0.625178
					0.363261	3.37949	-0.0535213	0.62487
					0.367184	3.3844	-0.0519432	0.626167
					0.366792	3.38484	-0.0516246	0.624917
					0.354881	3.40567	-0.051456	0.625909
					0.354165	3.41696	-0.0537202	0.624382
					0.363271	3.41759	-0.0534686	0.624169
					0.358519	3.41736	-0.053346	0.626092
					0.365758	3.43303	-0.0524873	0.626094
					0.37053	3.42283	-0.0515705	0.62613
					0.347972	3.40922	-0.0530574	0.626354
					0.366529	3.44104	-0.054581	0.624408
					0.36184	3.45019	-0.0528449	0.624884
					0.364049	3.45923	-0.0534696	0.625362
					0.357938	3.47378	-0.0529692	0.624254
					0.350297	3.46028	-0.0542739	0.624958
					0.3681	3.43531	-0.0524529	0.623754
					0.354161	3.47314	-0.0504804	0.625714
					0.361028	3.479	-0.052514	0.624009
					0.364349	3.46562	-0.0520683	0.623841
					0.352539	3.48575	-0.0531366	0.624921
					0.355411	3.48505	-0.0542487	0.624624
					0.371015	3.50806	-0.0545725	0.626368
					0.354946	3.49691	-0.0549124	0.625802
					0.369827	3.49444	-0.0531431	0.623079
					0.343422	3.5075	-0.0535439	0.625766
					0.359562	3.51307	-0.052311	0.624152
					0.351637	3.52865	-0.0543787	0.62557
					0.358804	3.52015	-0.0521607	0.624675
					0.355662	3.52813	-0.0536516	0.627541
					0.35975	3.54132	-0.0538588	0.626397
					0.36547	3.53377	-0.0545126	0.6251
					0.366985	3.55358	-0.0524387	0.626958
					0.363366	3.55896	-0.0529252	0.621318
					0.364845	3.55114	-0.0559151	0.624669
					0.361361	3.57615	-0.0526087	0.625037
					0.355207	3.55353	-0.0530493	0.625483
					0.375748	3.59597	-0.0528413	0.625663
					0.36557	3.58452	-0.0539799	0.625241
					0.365154	3.60258	-0.0528722	0.624334
					0.377194	3.5814	-0.0519002	0.623748
					0.369096	3.60881	-0.0520246	0.624474
					0.374616	3.59342	-0.054062	0.622732
					0.366695	3.60357	-0.0547682	0.625032
					0.379846	3.62619	-0.0543428	0.627035
					0.37344	3.61985	-0.051518	0.625432
					0.362868	3.6341	-0.0538011	0.624147
					0.349653	3.62459	-0.055088	0.626266
					0.375946	3.61958	-0.0542836	0.623405
					0.369497	3.63793	-0.052901	0.623618
					0.367548	3.64283	-0.0528417	0.626087
					0.369374	3.66233	-0.0521934	0.625171
					0.362949	3.66947	-0.0511627	0.624348
					0.379572	3.67076	-0.0516349	0.626336
					0.366435	3.6781	-0.0541025	0.624702
					0.360478	3.66603	-0.0521085	0.623987
					0.371558	3.66784	-0.0524222	0.624636
					0.354584	3.7023	-0.0515659	0.626348
					0.369707	3.69175	-0.0531339	0.626128
					0.363261	3.70262	-0.0547285	0.622638
					0.363381	3.71461	-0.05274	0.624566
					0.364397	3.71128	-0.0541128	0.625439
					0.369952	3.70482	-0.0532594	0.624124
					0.366245	3.73911	-0.0518884	0.623667
					0.373606	3.7126	-0.0514142	0.626204
					0.372766	3.74535	-0.052777	0.624952
					0.366973	3.74702	-0.0524036	0.625181
					0.360137	3.76355	-0.0522884	0.625014
					0.367048	3.75964	-0.052554	0.624678
					0.361887	3.75803	-0.0539883	0.62536
					0.357317	3.76368	-0.0509365	0.624346
					0.361087	3.77155	-0.0538472	0.62681
					0.361585	3.77902	-0.0526799	0.625687
					0.373889	3.78135	-0.0526804	0.624983
					0.350903	3.78385	-0.0532893	0.624767
					0.366305	3.79402	-0.0499677	0.625887
					0.369702	3.81863	-0.0528107	0.623831
					0.368546	3.80969	-0.0539276	0.624049
					0.367322	3.80953	-0.0524206	0.625859
					0.362043	3.80002	-0.0514118	0.626687
					0.380895	3.80117	-0.0544619	0.625945
					0.374545	3.82381	-0.0527341	0.624763
					0.379351	3.82173	-0.0531432	0.623941
					0.379206	3.8333	-0.0511638	0.626827
					0.377993	3.81835	-0.0505795	0.625588
					0.362315	3.82362	-0.0533828	0.624235
					0.364971	3.83612	-0.053047	0.624273
					0.35561	3.85247	-0.0528702	0.622796
					0.358479	3.84911	-0.0539867	0.624197
					0.360226	3.8661	-0.052643	0.623721
					0.381187	3.8758	-0.0521659	0.625179
					0.363861	3.87398	-0.0538209	0.622544
					0.36645	3.87542	-0.0529443	0.626545
					0.370687	3.88889	-0.05235	0.625139
					0.360223	3.88789	-0.0548516	0.625722
					0.367792	3.88258	-0.0513239	0.624371
					0.367599	3.89775	-0.0517372	0.625189
					0.389983	3.89566	-0.0555068	0.6265
					0.367376	3.91736	-0.0526271	0.623902
					0.37909	3.91133	-0.0527685	0.624625
					0.36422	3.90152	-0.0543917	0.6251
					0.377935	3.92714	-0.0522667	0.621813
					0.358576	3.91001	-0.0532723	0.622709
					0.380434	3.92936	-0.0535127	0.624464
					0.371565	3.93436	-0.051664	0.624866
					0.371528	3.95506	-0.0559069	0.624544
					0.376457	3.96329	-0.0528178	0.624293
					0.356851	3.94071	-0.0533019	0.624497
					0.373213	3.95498	-0.0533953	0.626252
					0.371338	3.96345	-0.0527636	0.624928
					0.364895	3.97398	-0.052413	0.626284
					0.36464	3.98503	-0.0529131	0.623841
					0.353983	3.98452	-0.0531235	0.624456
					0.374795	3.9868	-0.0546483	0.623722
					0.370941	3.98454	-0.0532737	0.625596
					0.35196	4.01143	-0.0520412	0.626339
					0.36836	3.99736	-0.0537833	0.624408
					0.357736	3.99909	-0.0539545	0.627456
					0.372932	4.00662	-0.0527968	0.624563
					0.378245	4.02794	-0.0545308	0.626138
					0.363525	4.0414	-0.0533694	0.625059
					0.379013	4.02604	-0.0534797	0.624275
					0.368478	4.03432	-0.052448	0.626014
					0.37549	4.03559	-0.0522904	0.624859
					0.37824	4.03087	-0.0499416	0.625847
					0.380691	4.04821	-0.0510965	0.623815
					0.363682	4.07518	-0.0533457	0.624853
					0.379621	4.04489	-0.0511404	0.62461
					0.362779	4.05673	-0.0524663	0.626593
					0.359192	4.07781	-0.0538661	0.622884
					0.371363	4.07914	-0.0542757	0.626513
					0.370012	4.07679	-0.0532339	0.624155
					0.366542	4.08696	-0.0530768	0.62221
					0.365811	4.09385	-0.0528581	0.624071
					0.357752	4.08591	-0.0536542	0.625457
					0.367043	4.0984	-0.0545785	0.625644
					0.369203	4.11491	-0.0527761	0.6233
					0.374862	4.13353	-0.0527767	0.624488
					0.360399	4.11585	-0.0528268	0.626405
					0.372445	4.12975	-0.0514654	0.624492
					0.36821	4.13406	-0.0536696	0.624711
					0.37219	4.13048	-0.053331	0.624251
					0.378708	4.12845	-0.0515356	0.622824
					0.378187	4.14636	-0.0546277	0.624098
					0.363408	4.16345	-0.053939	0.622725
					0.376759	4.15974	-0.0553682	0.626755
					0.367753	4.1684	-0.0556817	0.627148
					0.372789	4.18108	-0.0529796	0.62526
					0.370228	4.16291	-0.0550443	0.624748
					0.377323	4.17278	-0.0531151	0.624648
					0.366086	4.17836	-0.0554568	0.62441
					0.375729	4.18806	-0.0527919	0.625703
					0.373106	4.19867	-0.051774	0.624342
					0.374876	4.2159	-0.0521122	0.624351
					0.364675	4.18414	-0.053613	0.623659
					0.3679	4.22222	-0.0508075	0.62598
					0.375135	4.2044	-0.0519376	0.624423
					0.374286	4.24071	-0.0529578	0.623773
					0.375532	4.22924	-0.0531075	0.624757
					0.36698	4.24959	-0.0520477	0.624342
					0.369515	4.24826	-0.0543479	0.624531
					0.372962	4.23896	-0.0539579	0.625447
					0.368081	4.25325	-0.0540674	0.624165
					0.38639	4.25504	-0.0517352	0.62639
					0.361669	4.26899	-0.0520467	0.626547
					0.358406	4.26629	-0.0493995	0.624501
					0.362725	4.26817	-0.0509182	0.625011
					0.371436	4.28191	-0.0511042	0.626458
					0.3746	4.27995	-0.0512714	0.625701
					0.375118	4.2965	-0.0529384	0.626214
					0.377812	4.29012	-0.0522213	0.625264
					0.361239	4.30546	-0.0534144	0.626514
					0.364617	4.3038	-0.0516136	0.623538
					0.372367	4.3195	-0.0513257	0.625447
					0.378779	4.32571	-0.0534406	0.62566
					0.360492	4.33927	-0.0539777	0.626902
					0.370928	4.33264	-0.0547196	0.625564
					0.378289	4.33	-0.0520777	0.62508
					0.360338	4.33684	-0.0544958	0.625782
					0.375758	4.35637	-0.0534559	0.626917
					0.379727	4.35724	-0.0519958	0.625013
					0.364464	4.36012	-0.0533504	0.621311
					0.368465	4.38204	-0.0519833	0.625993
					0.368622	4.38111	-0.0538599	0.624727
					0.369271	4.38209	-0.0543278	0.62583
					0.353608	4.38263	-0.0527604	0.626068
					0.37054	4.37064	-0.0549886	0.625298
					0.365933	4.40156	-0.0529928	0.624824
					0.369671	4.41261	-0.0527575	0.623347
					0.377114	4.42942	-0.0514908	0.624097
					0.371395	4.41821	-0.0492143	0.624698
					0.366156	4.42637	-0.0529817	0.625017
					0.37182	4.42476	-0.0515005	0.624502
					0.362152	4.42334	-0.0523642	0.625979
					0.360619	4.43959	-0.0517142	0.624635
					0.370512	4.44069	-0.0535977	0.624115
					0.375602	4.47364	-0.0528106	0.624547
					0.383124	4.45234	-0.0539492	0.626389
					0.366926	4.47429	-0.0512746	0.45467
					0.37306	4.46682	-0.0526062	-0.0526491
					0.358112	4.46972	-0.0539885	-0.053152
					0.36856	4.48033	-0.0522762	-0.0524523
					0.372863	4.50091	-0.0514882	-0.0508846
					0.370916	4.49728	-0.051928	-0.0520701
					0.355219	4.49825	-0.0513125	-0.0532394
					0.363738	4.49923	-0.0502641	-0.0533444
					0.37107	4.522	-0.0544524	-0.0529038
					0.352485	4.52313	-0.0543117	-0.0515722
					0.377685	4.53077	-0.0523674	-0.0519146
					0.358124	4.53644	-0.0519919	-0.0531173
					0.366978	4.53748	-0.0526832	-0.0505676
					0.378271	4.56259	-0.0527911	-0.0524454
					0.364278	4.55085	-0.0534848	-0.0519504
					0.380611	4.56724	-0.0535513	-0.0522461
					0.364959	4.56422	-0.0517825	-0.0524886
					0.365012	4.57153	-0.0521769	-0.0526497
					0.360829	4.56212	-0.0560476	-0.0515012
